Name,Lon,Lat,Glon,Glat,Gidx,Gjdx,Dist(km),VZA
Sugarcone,-76.685833,39.384722,-76.69204001410702,39.3901772092581,2642,788,0.8077738124012798,46.03
Frederick_Douglas,-76.654572,39.315484,-76.66547507179813,39.30922498557956,2643,791,1.1680076923087164,45.87
Hamilton_El_MS,-76.558236,39.358986,-76.56956052659919,39.36279310002041,2647,789,1.061647247479787,46.02
Lakeland_El_MS,-76.645314,39.254146,-76.6397070016642,39.25530949055644,2644,793,0.49981211401794634,45.87
Lansdowne_HS,-76.648472,39.245066,-76.6397070016642,39.25530949055644,2644,793,1.366384731444327,45.87
Robert_Poole_MS,-76.63752,39.33041,-76.64187314839697,39.336081260161464,2644,790,0.7333822240285366,45.87
Waters_Art_Gallery,-76.616667,39.3,-76.61682486786012,39.30905931027143,2645,791,1.0074409154482942,45.87
Patapsco_MS,-76.847241,39.303046,-76.83576786502934,39.309843575985845,2636,791,1.2432867518617454,45.879997
Catonsville,-76.7525,39.279,-76.76200626246472,39.28264651255186,2639,792,0.9131687609970316,45.879997
Fells_Point,-76.594372,39.282554,-76.59179992047736,39.28205465638775,2646,792,0.22823293316562798,45.87
Windsor_Corp_Park,-76.7545,39.3265,-76.76355901870785,39.33651148016282,2639,790,1.3588040946004778,45.879997
St_Timothys_Lane,-76.728612,39.272724,-76.73768945432728,39.28255827919896,2640,792,1.3439789707443608,45.87
Glendale_Park,-76.578817,39.3837,-76.57025443471339,39.38976417923751,2647,788,0.9980949564428272,46.02
Clifton_Park,-76.590533,39.314306,-76.59250054041034,39.30897831630742,2646,791,0.6161206140576644,45.87
LW-SCAN,-97.97884,34.96047,-97.98724509406512,34.96657517264058,1740,979,1.0234724419703258,47.879997
Evora,-7.9115,38.567833,-7.9000638152769875,38.57441086037547,4735,961,1.2342808999419972,81.57
Sao_Martinho_SONDA,-53.823444,-29.443333,-53.81849422602361,-29.444003929016176,3677,4213,0.48507244499181246,41.059998
Brasilia_SONDA,-47.71348,-15.60129,-47.71089751671306,-15.599760157024585,4078,3540,0.32470639800126533,36.04
Petrolina_SONDA,-40.320108,-9.0691,-40.31827413835253,-9.07692662820115,4436,3194,0.8932734123010626,41.26
Campo_Grande_SONDA,-54.538742,-20.438617,-54.54683136240553,-20.435490747455987,3729,3791,0.9117489929537169,33.04
Ellington_Field,-95.18,29.6,-95.18804673900938,29.59382526115775,1790,1202,1.0376506013215094,41.34
MVCO,-70.5667,41.325,-70.57876387998095,41.337751746442606,2887,718,1.7392993403553256,48.39
Egbert_X,-79.781414,44.231543,-79.76933173043385,44.231126176794234,2532,619,0.9637628845272761,51.539997
Mace_Head,-9.89944,53.32583,-9.899687257612873,53.2900639110846,4222,482,3.977041562775125,86.59
Blida,2.880556,36.508333,2.818083143085387,36.528043373814604,4872,1075,5.997608707294868,90.0
New_Hampshire_Univ,-70.92,43.1325,-70.92980944460356,43.119790810337506,2868,656,1.6220016487271376,50.28
Los_Alamos,-106.326067,35.873583,-106.32240760085176,35.86534115463722,1447,959,0.9739664174768252,53.71
Cabo_da_Roca,-9.497667,38.781722,-9.484398922967651,38.77772209844695,4711,948,1.2331221392190117,80.409996
Panama_BCI,-79.85,9.166667,-79.844918599411,9.174308170988319,2447,2209,1.016398822763365,12.53
Djougou,1.59901,9.76007,1.5921533150351672,9.789824078302036,5373,2239,3.3927467801211963,85.38
Rio_Piedras,-66.051483,18.40185,-66.05945922218787,18.405061836904256,3175,1725,0.9142019951514314,24.15
Ames,-93.774778,42.021361,-93.78371836984672,42.01041949475143,1992,707,1.4232824101699564,52.64
IER_Cinzana,-5.933867,13.278433,-5.943427630495235,13.281726227466255,5284,2061,1.0975551637738485,78.56
Granada,-3.605,37.164,-3.6038310610776043,37.15439506015698,4817,1029,1.0730324478942446,85.02
Saada,-8.15583,31.62583,-8.154567849327837,31.63643965131799,4922,1231,1.1857757834854505,79.57
Chebogue_Point,-66.123,43.747,-66.13139340160673,43.75410409604387,3047,637,1.0385187837004346,51.629997
Resolute_Bay,-94.969409,74.705123,-94.95175434326954,74.7098901734481,2461,34,0.7409922026150297,87.42
Santa_Cruz_Tenerife,-16.247361,28.472528,-16.250808886188647,28.4527027958641,4877,1340,2.230079313158589,71.369995
Moss_Landing,-121.788167,36.793133,-121.7818342462546,36.804513246610334,1004,962,1.3853663694533054,65.26
Cape_San_Juan,-65.6199,18.3845,-65.61072548389045,18.3893982755659,3198,1726,1.1107807525793276,24.34
Fresno_X,-119.773167,36.781733,-119.77516390029555,36.78410687156628,1055,957,0.31828070685863613,63.76
Sioux_Falls_X,-96.625983,43.736283,-96.63734309320282,43.7438389230263,1915,652,1.2404828197444508,55.42
Prospect_Hill,-64.765092,32.299314,-64.76555626614817,32.30439573575251,3174,1074,0.5667455041508696,39.51
COVE_SEAPRISM,-75.71,36.9,-75.7138306224565,36.89234726965072,2681,883,0.9165927266948761,43.17
Fort_McMurray,-111.476139,56.752306,-111.46195639484252,56.73544191142269,1775,316,2.0650155303079742,73.03
WSTF,-106.608889,32.506389,-106.6008997103126,32.51796917892316,1379,1096,1.4897224597718108,51.23
Monks_Wood,-0.235211,52.402178,-0.3256107464800767,52.42129299093962,4327,538,6.489493704669295,90.0
Tonopah_Airport,-117.09052,38.05044,-117.09973420538715,38.05254771192887,1157,901,0.840158148681109,62.42
Caceres,-6.343467,39.478583,-6.301000162073242,39.48945969217491,4724,933,3.8399583253426837,83.57
Praia,-23.484,14.947,-23.473272255903563,14.936878241408122,4946,1951,1.6109205458167681,60.73
Red_Mountain_Pass,-107.710917,37.907449,-107.71596244468303,37.90290559259339,1438,883,0.6717030675893777,56.07
Trelew,-65.308611,-43.249806,-65.31645312156576,-43.2366480901109,3081,4768,1.5950348946032087,50.21
CEILAP-RG,-69.31925,-51.600503,-69.30856941583228,-51.58409180472935,2894,5023,1.9683548325207003,58.53
Ji_Parana_SE,-61.851517,-10.93425,-61.85497399434281,-10.927389757610634,3416,3306,0.8510881683306424,19.73
La_Paz,-68.066467,-16.539,-68.07188225656405,-16.533407111544832,3076,3603,0.8485113565065557,20.6
USDA-BARC,-76.93218,39.03127,-76.9246569016566,39.04167462095247,2632,801,1.3269193302798237,45.579998
T2_MAX_MEX,-98.9088,20.010183,-98.91866328046089,20.010225943866885,1532,1657,1.0305490643017208,36.32
Tampico_MAX_MEX,-97.864167,22.278283,-97.85554477867052,22.27176388504799,1600,1545,1.1456851224826752,37.04
Tudor_Hill,-64.879,32.264,-64.88438276910136,32.25525388568546,3169,1076,1.0963508546710854,39.34
Veracruz_MAX_MEX,-96.186667,19.144444,-96.18644771442891,19.14360167628564,1650,1697,0.09645311441345807,33.35
Ras_El_Ain,-7.599444,31.670278,-7.582047459341892,31.65695742388948,4928,1232,2.214661731445414,80.22
Richland,-119.28,46.34,-119.29427589219122,46.34634750300016,1314,619,1.3034750210837638,69.13
Chapais,-74.9754,49.822433,-74.9850740050212,49.823005497297906,2712,447,0.6969067076312954,57.62
Smith_Island_CBF,-76.02385,37.969183,-76.03527132157748,37.98013246810278,2668,841,1.5762604062766246,44.35
Niamey,2.172222,13.481389,2.1432509709741807,13.459486067983883,5339,2066,3.9681403531857216,87.64
Univ_of_Houston,-95.3416,29.7177,-95.33411813347317,29.711687611629056,1785,1197,0.9843939455543046,41.54
Mount_Chacaltaya,-68.1315,-16.350139,-68.13674005115183,-16.35867197571264,3073,3594,1.1012944510813818,20.449999
Appledore_Island,-70.615361,42.987064,-70.60254040128214,42.97603913695556,2881,661,1.6095139383453467,50.149998
Thompson_Farm,-70.948344,43.108772,-70.95589579008252,43.11955072337797,2867,656,1.3461998488747826,50.28
White_Sands_HELSTF,-106.338072,32.634942,-106.34480627622952,32.62454755461646,1390,1091,1.316660301792519,51.14
Frenchman_Flat,-115.93479,36.80928,-115.93213219231333,36.794008773082865,1161,946,1.7144922491264536,60.91
SANTA_CRUZ_UTEPSA,-63.200961,-17.767325,-63.20039605528786,-17.76499420104536,3323,3664,0.26598770851805337,24.46
USDA-Howard,-76.8775,39.0542,-76.87620691991025,39.04148483875143,2634,801,1.4182641887390504,45.579998
Thule,-68.769001,76.516102,-68.81947389933153,76.55536090985773,2781,19,4.556784522858396,90.0
PEARL,-86.416944,80.053611,-86.37897417825431,79.97085380413799,2617,11,9.231268813556865,90.0
NASA_Ames,-122.056969,37.419986,-122.07656056797224,37.42625483990107,1012,939,1.8652318773109917,65.83
OK_St_Univ,-97.91734,35.04564,-97.90927639784819,35.037772685308546,1744,976,1.1420122522877036,47.809998
Burjassot,-0.4202,39.507,-0.3675274622947246,39.57066424059839,4767,951,8.397372041763873,88.869995
Dilar,-3.385925,37.062981,-3.3806726059640786,37.042511473602744,4822,1034,2.3233434348816915,85.2
La_Laguna,-16.321111,28.481944,-16.30925446475758,28.495149025419703,4875,1338,1.8704789743154338,71.369995
Mount_Gibbes,-82.285712,35.735207,-82.28638734331014,35.72766167626439,2396,931,0.8412133522301667,42.52
Calipso_Strasburg,-76.2193,39.934467,-76.21583640802442,39.93148624223651,2662,768,0.4439247856291984,46.62
Calipso_Prt_Deposit,-76.116367,39.604,-76.11152387393082,39.604804389569026,2666,780,0.4244501774655749,46.16
Calipso_Price,-75.959017,39.097367,-75.95686714483256,39.09237487501196,2672,799,0.5852829580062846,45.7
Calipso_West_Denton,-75.894331,38.914961,-75.90566274975102,38.90503654260664,2674,806,1.47619455699843,45.39
Calipso_Brookview,-75.794308,38.576022,-75.80491338423388,38.58561807706638,2678,818,1.410106601052709,45.09
Calipso_Mardela_Spr,-75.74795,38.469083,-75.75557757830536,38.47960668623992,2680,822,1.3454455104057428,44.94
Calipso_Princess_An,-75.68489,38.21322,-75.68076246265329,38.21569873784013,2683,832,0.4538776321203117,44.64
Calipso_Ninetown_Rd,-75.91,38.964983,-75.90644414119947,38.958458060000595,2674,804,0.7879916255335548,45.539997
Calipso_Poplar_Tree,-77.414233,38.8634,-77.42619183289173,38.85687462253803,2611,808,1.264378727635164,45.46
Calipso_Sterling_PO,-77.457567,39.0012,-77.4556496198906,38.9905518875133,2610,803,1.1955544342338553,45.61
Calipso_Ashburn,-77.476167,39.0659,-77.48310006709272,39.070994233667236,2609,800,0.824085949612756,45.61
Calipso_Peckman_Frm,-77.750033,39.938633,-77.74019061851777,39.937838614101636,2600,768,0.8437707476364483,46.7
Calipso_Zion,-76.199,39.932389,-76.1912676612929,39.9314239331708,2663,768,0.6679750345854188,46.62
Calipso_Perryville,-76.072656,39.560672,-76.06170614379923,39.550515187872236,2668,782,1.4685950685103186,46.16
Calipso_Kennedyvill,-75.991983,39.3055,-75.98453666789742,39.30735269757987,2671,791,0.6729834544230449,45.85
Calipso_Pine_Cove,-75.969347,39.238669,-75.9589585031056,39.22658770409122,2672,794,1.6140823067158092,45.85
Calipso_Bowers_Rd,-75.955397,39.193347,-75.95853862730549,39.19971385446905,2672,795,0.7579599054061269,45.7
Calipso_Ridgely,-75.8815,38.94863,-75.8822688080153,38.95841357631344,2675,804,1.0899134312776226,45.539997
Calipso_WofDenton,-75.862416,38.89885,-75.85735405313676,38.90494904592027,2676,806,0.8073441158566889,45.39
Calipso_WillistonLk,-75.8463,38.82893,-75.85624975469715,38.824931966719184,2676,809,0.9698006314444985,45.39
Calipso_Harrison_Rd,-75.771,38.63195,-75.78154536570379,38.63863631736865,2679,816,1.1797201241529014,45.09
Calipso_NUFerry_Rd,-75.69076,38.34557,-75.68218021103145,38.34741674530795,2683,827,0.7758867904746258,44.789997
Calipso_Belmont_Scl,-77.489763,39.089278,-77.4841809702516,39.09779836266068,2609,799,1.0628600643279222,45.76
Calipso_Fincastle,-77.47535,39.050183,-77.48202122669724,39.04420563498422,2609,801,0.8795809949496577,45.61
Calipso_Braddock_Rd,-77.408287,38.82703,-77.40099424818725,38.83008998301175,2612,809,0.7175302898060234,45.46
Calipso_Kinchaloe,-77.390121,38.755423,-77.39791191680766,38.75018638991143,2612,812,0.8918993800818336,45.309998
Calipso_W_Strasburg,-76.231117,39.94655,-76.2409713894753,39.95886076704478,2661,767,1.6060636195522116,46.62
Calipso_Church_Hill,-75.981717,39.147466,-75.98195109664405,39.146061758449555,2671,797,0.15744410349004356,45.7
Calipso_Tuckahoe,-75.932939,38.979173,-75.93102202288482,38.98523763069935,2673,803,0.6944145826818997,45.539997
Calipso_Washtn_High,-75.686733,38.18005,-75.68048048724677,38.18939880717541,2683,833,1.1744289828858743,44.64
Calipso_W_Mardela,-75.774633,38.460833,-75.77923921980809,38.45319745840174,2679,823,0.9390018551594871,44.94
Calipso_Cooper_Rd,-75.731586,38.325469,-75.72975253062052,38.32111232540554,2681,828,0.5101607252632768,44.789997
Calipso_Loudon_Rd,-77.788517,39.938933,-77.78941028849484,39.93812525473619,2598,768,0.11775957735965557,46.71
Calipso_Sanders_ES,-77.510017,39.038485,-77.50626316751578,39.044330237841145,2608,801,0.726327954725526,45.62
Calipso_Westfield_H,-77.464783,38.887517,-77.47559117342861,38.88379836202907,2609,807,1.022801603324721,45.46
Calipso_Ormand_MS,-77.45463,38.855649,-77.45035883740567,38.85699549523468,2610,808,0.3989967144005546,45.46
Calipso_Flat_Iron,-75.998673,39.110825,-76.00576259642256,39.119284510836806,2670,798,1.1220268565831792,45.7
Calipso_White_Marsh,-75.988634,39.075915,-75.98066941353436,39.06562745860839,2671,800,1.3346567565672613,45.539997
Calipso_Crouse_Mill,-75.95163,38.958531,-75.95479566659672,38.95855063599347,2672,804,0.2737290234751981,45.539997
Calipso_Hillsboro,-75.939151,38.915783,-75.92981751875831,38.90508208970397,2673,806,1.4380542552466524,45.39
Calipso_Hurlock,-75.84624,38.61916,-75.85333537477705,38.61222051766377,2676,817,0.9876463240038464,45.09
Calipso_Vienna,-75.816541,38.493536,-75.82789445545151,38.506184091063595,2677,821,1.7187555990161472,44.94
Yaqui,-109.912,27.280833,-109.92404438684746,27.28023595371387,1174,1331,1.1921611473965397,50.35
Calipso_Signal_Hill,-77.440433,38.752983,-77.44616218171417,38.75042547261875,2610,812,0.5724531463700178,45.309998
Ragged_Point,-59.432035,13.165018,-59.43389650145115,13.157034239112688,3533,2000,0.9103461685728537,23.96
Calipso_Morgnec_Rd,-76.03074,39.23567,-76.03180441509255,39.22673787934767,2669,794,0.9974288625183044,45.85
Calipso_Church_H_Rd,-75.999167,39.132667,-76.00576259642256,39.119284510836806,2670,798,1.593119626830001,45.7
Calipso_Dean_Rd,-75.9575,39.00275,-75.9556218904776,39.0120339614869,2672,802,1.0450065035788507,45.539997
Calipso_Hillsboro_E,-75.932533,38.9169,-75.92981751875831,38.90508208970397,2673,806,1.3349305351025915,45.39
Autilla,-4.603056,41.997222,-4.544459320749445,42.02373787141505,4661,849,5.668438813308934,85.93
Suffield,-111.130771,50.28155,-111.12729845735831,50.27165843933195,1615,480,1.1272335730933603,67.59
Kirtland_AFB,-106.507403,34.95081,-106.51369284379898,34.948355240501684,1424,996,0.6349331373807215,52.989998
Marambio,-56.625244,-64.239996,-56.60783441823476,-64.21043951926322,3104,5278,3.3926205459550616,72.64
Le_Fauga,1.2846,43.38423,1.2125482833608834,43.35138160574673,4655,824,6.87482467028774,90.0
Solar_Light,-75.152,40.1,-75.16007062770986,40.09405642781042,2705,762,0.952910001752149,46.75
Yellowknife,-114.40715,62.452433,-114.39746393147428,62.459563988097294,1880,206,0.9363745595250236,78.92
Iqaluit,-68.542997,63.747575,-68.5580808982579,63.75303274636589,2854,144,0.9584339425803605,72.92
Kangerlussuaq,-50.6214,66.9958,-50.60095518181969,66.98488381869082,3169,112,1.5043348976317534,78.369995
UAHuntsville,-86.64473,34.72533,-86.6466753799332,34.712698738201425,2203,975,1.415741662951776,42.67
Bushland,-102.09384,35.18678,-102.10057080695711,35.197804227926696,1587,977,1.3699550374659286,50.45
Bozeman,-111.045013,45.662204,-111.06568165162582,45.655730443763346,1504,619,1.7602221157411586,63.89
Valladolid_Sci,-4.7148,41.6562,-4.724481171890999,41.6615804655877,4671,861,1.0023900288486312,85.08
Cold_Lake,-110.283,54.417,-110.26983589300387,54.42993316037378,1741,368,1.6713415054121599,70.479996
Paposo,-70.450111,-25.007167,-70.44931095025271,-25.01067216057963,2936,4024,0.398006886259213,29.269999
Iquique,-70.18,-20.5352,-70.17225540374746,-20.544346436700515,2959,3807,1.2979483721414762,24.31
Camaguey,-77.8499,21.4223,-77.8545676351058,21.42384974607558,2566,1572,0.5129688047082167,25.66
El_Segundo,-118.3823,33.9125,-118.39685271521002,33.91286501322055,1027,1067,1.3435294007689844,60.98
Dayton,-84.109618,39.775977,-84.10512745363675,39.77150509666005,2342,777,0.6281243518309176,47.379997
Arcachon,-1.163222,44.663528,-1.2534250583984616,44.66920557136665,4598,771,7.16142682516137,90.0
Kitt-Peak_MP,-111.594675,31.958417,-111.59897505688119,31.94989148184962,1196,1131,1.031154420915263,54.579998
Malaga,-4.478153,36.715242,-4.472688377236896,36.731631877770276,4822,1042,1.886427957397679,83.83
Seysses,1.259722,43.503333,1.1610506247194319,43.40492086701193,4653,822,13.53453726403128,90.0
Oukaimeden,-7.864486,31.208793,-7.833055569078713,31.223386436826516,4936,1249,3.400996557457826,79.72
Regina,-104.713,50.205,-104.70688289267365,50.19286331808932,1782,468,1.418037521800593,64.57
Yellowknife_Aurora,-114.37625,62.4513,-114.39746393147428,62.459563988097294,1880,206,1.426298900643984,78.92
Graciosa,-28.029722,39.091111,-28.045188954129674,39.0924939778614,4366,876,1.3436650644917336,66.229996
Hand_Maricopa,-111.972298,33.069023,-111.96927944930384,33.07270406475404,1205,1085,0.4966416782686305,55.68
Jornex,-106.843,32.59,-106.8353609091901,32.60144915614773,1372,1093,1.4604415273349456,51.57
NEON-Table_Mountain,-105.237,40.125,-105.2442426021022,40.118912762001536,1562,795,0.9150909658709189,56.329998
LISCO,-73.341767,40.954517,-73.33782694036628,40.954694446120115,2778,731,0.3314647261007698,47.719997
UMBC,-76.709353,39.254628,-76.71262045257336,39.255562751239964,2641,793,0.29992145702558143,45.87
SAGRES,-8.873517,37.047706,-8.848229186691567,37.07256734964718,4768,1014,3.560512002290237,80.77
Univ_of_Lethbridge,-112.868967,49.681672,-112.86416145569862,49.68350942382989,1557,501,0.4015940392837374,68.09
Easton_Airport,-76.07257,38.80745,-76.07290832507528,38.798718979747704,2667,810,0.9712877177982225,45.25
Kelowna_UAS,-119.400111,49.941294,-119.37776406093332,49.934809382001966,1414,511,1.7543312008944096,71.659996
NCAR,-105.24277,40.03753,-105.25813413740181,40.03739448659757,1560,798,1.308089650723263,56.329998
Ittoqqortoormiit,-21.9512,70.4848,-21.990768627822554,70.4539509775539,3450,114,3.732321466199279,90.0
WaveCIS_Site_CSI_6,-90.483333,28.866667,-90.47761361144988,28.858946287455712,1990,1229,1.02334758815108,38.11
Goldstone,-116.791667,35.233333,-116.79055912020941,35.2477925453995,1102,1009,1.6109731222811774,60.579998
Huelva,-6.5687,37.0163,-6.5812331487304085,36.98779474970322,4795,1025,3.359361113616347,82.63
Sable_Island,-60.01,43.933,-60.00978998552606,43.92042590258756,3271,637,1.3982769974814142,53.23
LSU,-91.183883,30.406778,-91.17730854599205,30.413874987487183,1972,1161,1.0100738111775056,40.07
CalTech,-118.126167,34.13673,-118.11263971813514,34.140481200325354,1040,1057,1.3129878880638945,60.969997
Cayenne,-52.321944,4.940278,-52.31693584391667,4.9426341239858,3915,2443,0.6135587426068572,27.13
Yuma,-114.58278,32.644138,-114.56666519100183,32.647599475158906,1114,1109,1.5571248280658785,57.35
McClellan_AFB,-121.399444,38.667777,-121.3930632295704,38.67108445801244,1060,890,0.6649266767359313,65.96
Appalachian_State,-81.6938,36.2146,-81.6836902093806,36.22274812485773,2424,911,1.2819593904204138,42.95
DRAGON_CHASE,-77.080002,38.978612,-77.06822796986677,38.988748227952165,2626,803,1.5185612254935743,45.59
DRAGON_RCKMD,-77.09622,39.06556,-77.09516126005688,39.069162814821794,2625,800,0.41090967912172743,45.59
DRAGON_OLNES,-77.068267,39.149148,-77.07362954808215,39.14950883403762,2626,797,0.46416072856987506,45.739998
DRAGON_SPBRK,-77.0058,39.0581,-76.99820419631854,39.068753541843385,2629,800,1.3540302692043678,45.59
DRAGON_TKMPR,-76.997222,38.995278,-76.99560586998122,38.98844449486937,2629,803,0.7725816235847135,45.59
DRAGON_CLLGP,-76.9086,38.9911,-76.89878514179429,38.988056430039215,2633,803,0.9132914856446427,45.579998
DRAGON_LAREL,-76.855,39.0808,-76.85278733225425,39.068176040095224,2635,800,1.4166558446464819,45.579998
DRAGON_LAUMD,-76.8592,39.1428,-76.85521011684932,39.14862211802554,2635,797,0.733144094394203,45.73
DRAGON_BOWEM,-76.7506,38.9747,-76.75357178195263,38.98751056112115,2639,803,1.4474451370393935,45.579998
DRAGON_ARNCC,-76.7208,39.1589,-76.70962388351288,39.14808581885009,2641,797,1.5409886993619342,45.719997
DRAGON_ANNEA,-76.6247,39.1647,-76.61328183280803,39.17459786208888,2645,796,1.476551020936005,45.719997
DRAGON_CTNVL,-76.771944,39.275833,-76.76200626246472,39.28264651255186,2639,792,1.1426517785885875,45.879997
DRAGON_BLTIM,-76.651066,39.263145,-76.6397070016642,39.25530949055644,2644,793,1.3097902138066633,45.87
DRAGON_CLKSV,-76.9247,39.1911,-76.92969776447246,39.20261635257874,2632,795,1.3510424737587747,45.739998
DRAGON_ELLCT,-76.861603,39.2661,-76.85846222860054,39.256102367749776,2635,793,1.1440997631632055,45.879997
DRAGON_CLRST,-76.94445,39.20541,-76.9539872132884,39.20271395743423,2631,795,0.8747473423246869,45.739998
Zouerate-Fennec,-12.483333,22.75,-12.478054854648555,22.735597922431953,5057,1604,1.690437178520789,73.31
Steamboat_Springs,-106.81699,40.46376,-106.8308951060114,40.463316966645934,1517,786,1.1773922370190235,57.559998
NEON-Boulder,-105.26821,40.00787,-105.27321925840938,40.01086985823822,1559,799,0.5415557233073752,56.329998
Oujda,-1.89846,34.65331,-1.8878119718000794,34.62711236725701,4901,1132,3.071603431880276,85.89
Gainesville_Airport,-82.261,29.695833,-82.27117290503624,29.70334214412226,2371,1185,1.289437978302668,35.93
Ordway-Swisher,-81.988106,29.69797,-81.99119093758918,29.700195941188703,2384,1185,0.3873607071685564,35.84
Rio_de_Janeiro_UFRJ,-43.233806,-22.857306,-43.23969619772061,-22.861079752439075,4192,3893,0.7350648871418429,44.21
Bambey-ISRA,-16.476733,14.708567,-16.479499562448282,14.711267464093751,5108,1974,0.4227289399859215,68.049995
Bordj_Badji_Mokhtar,0.92,21.38,0.9089691621803014,21.340633959015502,5219,1701,4.523901033487525,87.36
San_Nicolas_Vandal,-119.536711,33.262214,-119.52901588936095,33.25343221098059,981,1097,1.2105735838989096,61.64
CASLEO,-69.295685,-31.798815,-69.30342148682655,-31.797751070680565,2972,4330,0.7406499648147203,37.07
Manaus_EMBRAPA,-59.969778,-2.890528,-59.97044854712533,-2.892030713681255,3530,2870,0.1829363664522569,17.8
USC_SEAPRISM,-118.11782,33.56371,-118.11883424294555,33.55082627245838,1027,1081,1.435684558331492,60.52
Tabernas_PSA-DLR,-2.35818,37.09076,-2.3343037582801123,37.13885326930447,4827,1034,5.751549660217404,86.29
Georgia_Tech,-84.399537,33.780202,-84.40653492611658,33.76881453078003,2294,1012,1.421864327947949,40.879997
DRAGON_Padonia,-76.631669,39.462036,-76.62112180084917,39.47093530358792,2645,785,1.3412537345269764,46.02
DRAGON_Essex,-76.474486,39.310943,-76.47088633824588,39.30859178001432,2651,791,0.40529645130758785,45.86
DRAGON_Edgewood,-76.296352,39.409834,-76.30294537932225,39.41594990147093,2658,787,0.8850509977120697,46.01
DRAGON_Aldino,-76.203932,39.563433,-76.20818481025435,39.55086225432068,2662,782,1.4445699905870912,46.16
DRAGON_FairHill,-75.860059,39.701435,-75.8687529189283,39.712847361535914,2676,776,1.4708729336376165,46.3
DRAGON_Beltsville,-76.877491,39.054091,-76.87620691991025,39.04148483875143,2634,801,1.4061203927512411,45.579998
DRAGON_PATUX,-76.70938,38.827168,-76.70077030480604,38.82714587002613,2641,809,0.7458222942894803,45.42
DRAGON_UMRLB,-76.814106,38.891262,-76.8230270661063,38.88091919631721,2636,807,1.3852333864259774,45.43
DRAGON_BLTNR,-76.6186,39.2156,-76.61469496517098,39.22833526484185,2645,794,1.4555031073678173,45.87
DRAGON_SHADY,-76.506108,38.840658,-76.50833856394823,38.85317029946959,2649,808,1.4046501436322916,45.41
DRAGON_ARNLS,-76.512926,39.058488,-76.5135601450975,39.066998329868674,2649,800,0.9478880536821889,45.57
DRAGON_WSTFD,-76.946248,39.301577,-76.95742292740826,39.31032232212106,2631,791,1.367512592590148,45.89
DRAGON_ABERD,-76.16523,39.515103,-76.15884031378152,39.52367634944007,2664,783,1.0996384732920992,46.16
DRAGON_MLRVL,-76.60693,39.065027,-76.61047175413549,39.06731057192745,2645,800,0.3974586841354858,45.57
DRAGON_BLLRT,-76.578242,39.389385,-76.57025443471339,39.38976417923751,2647,788,0.6877202279866409,46.02
DRAGON_BTMDL,-76.441601,39.238826,-76.44465953117871,39.22779661518063,2652,794,1.2543842985234421,45.86
DRAGON_CPSDN,-76.462915,39.110656,-76.46638287910575,39.120460541388816,2651,798,1.1305226058885613,45.71
DRAGON_BLDND,-76.519504,39.258315,-76.51819487951532,39.25491189603703,2649,793,0.39483843519704437,45.87
DRAGON_ONNGS,-76.81912,39.387756,-76.8138390800803,39.390621116639664,2637,788,0.5544885045763018,46.03
DRAGON_BLTCC,-76.688429,39.362201,-76.69129222394622,39.36320549042758,2642,789,0.270307354098748,46.03
DRAGON_MNKTN,-76.652318,39.572926,-76.64844740416207,39.57925604314136,2644,781,0.7781259396224491,46.18
DRAGON_FLLST,-76.413318,39.522366,-76.4028859527111,39.52432848566695,2654,783,0.9210019047786553,46.17
DRAGON_BATMR,-76.47555,39.398913,-76.47283502713543,39.38945597957528,2651,788,1.0771417950022304,46.02
DRAGON_EDCMS,-76.560012,38.922218,-76.55863729599837,38.933393016551314,2647,805,1.248282219750662,45.41
DRAGON_ANNAS,-76.489498,38.975248,-76.48739756354027,38.986622652631034,2650,803,1.2777681406798058,45.559998
Montsec,0.729689,42.051417,0.7270396535742955,42.01901922855907,4696,868,3.6091065214623272,90.0
Farmington_RSVP,-108.479991,36.797383,-108.46627702350516,36.803527036883125,1392,927,1.3991784264958258,55.78
DRAGON_WileyFord,-78.773648,39.610446,-78.77871888373332,39.618432056124185,2557,780,0.9885523299136244,46.329998
DRAGON_Bainbridge,-76.074122,39.606044,-76.06265541941275,39.60469333458678,2668,780,0.9937623734310712,46.16
DRAGON_PineyOrchard,-76.719202,39.060781,-76.70739147379747,39.06764220846395,2641,800,1.273500636328543,45.57
DRAGON_KentIsland,-76.307864,38.9793,-76.31804400582975,38.986133616636046,2657,803,1.162603217697756,45.559998
AZ_border_station,-114.7,32.487,-114.68879739296332,32.48676849067989,1107,1116,1.0510584866119814,57.21
DRAGON_BelAir,-76.263098,39.500014,-76.25589439420592,39.49687274617986,2660,784,0.7099563291043802,46.16
DRAGON_Pasadena,-76.45544,39.111638,-76.46638287910575,39.120460541388816,2651,798,1.361498016107448,45.71
DRAGON_Pylesville,-76.405349,39.67515,-76.40665865585171,39.68696846422862,2654,777,1.3189237522008848,46.32
DRAGON_EaglePoint,-76.27,39.397778,-76.2780182440124,39.38889882336281,2659,788,1.2039751492077144,46.01
DRAGON_Worton,-76.091633,39.285436,-76.08131882654438,39.28063975402405,2667,792,1.0356035597157995,45.85
Marbella_San_Pedro,-4.993439,36.486309,-4.998496049116391,36.50018296188941,4824,1049,1.6075844525643221,83.99
Edinburgh,-3.17915,55.923967,-3.2292207323631312,55.98497385982317,4174,434,7.4655111131142045,90.0
